Label,instance weight,age,class of worker,detailed industry recode,detailed occupation recode,education,wage per hour,enroll in edu inst last wk,marital stat,major industry code,major occupation code,race,hispanic origin,sex,member of a labor union,reason for unemployment,full or part time employment stat,capital gains,capital losses,dividends from stocks,tax filer stat,region of previous residence,detailed household and family stat,detailed household summary in household,live in this house 1 year ago,num persons worked for employer,family members under 18,citizenship,own business or self employed,fill inc questionnaire for veteran's admin,veterans benefits,weeks worked in year,year,state of previous residence,country of birth father,country of birth mother,country of birth self,migration code-change in msa,migration code-change in reg,migration code-move within reg,migration prev res in sunbelt
Neg,1475.95,0, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,94, Not in universe, United-States, United-States, United-States, Not in universe, Not in universe, Not in universe, Not in universe
Neg,771.46,36, Self-employed-incorporated,33,2, Some college but no degree,0, Not in universe, Married-civilian spouse present, Retail trade, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Full-time schedules,5178,0,0, Joint both under 65, Not in universe, Householder, Householder, Not in universe under 1 year old,1, Not in universe, Native- Born in the United States,1, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Pos,1864.18,33, Private,30,33, Associates degree-occup /vocational,0, Not in universe, Separated, Communications, Precision production craft & repair, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,2444,10000, Single, Midwest, Nonfamily householder, Householder, No,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Indiana, United-States, United-States, United-States, MSA to MSA, Same county, Same county, No
Neg,2025.19,10, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican-American, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,2339.89,27, Self-employed-not incorporated,33,16, Bachelors degree(BA AB BS),0, Not in universe, Never married, Retail trade, Sales, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Northeast, Secondary individual, Nonrelative of householder, No,1, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, NA, United-States, United-States, United-States, MSA to MSA, Same county, Same county, No
Neg,1133.65,57, Not in universe,0,0, 7th and 8th grade,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, Cuban, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Yes,0, Not in universe, Foreign born- Not a citizen of U S ,0, Not in universe,2,0,94, Not in universe, Cuba, Cuba, Cuba, Nonmover, Nonmover, Nonmover, Not in universe
Neg,2488.48,50, Private,41,13, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Hospital services, Technicians and related support, Asian or Pacific Islander, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Not in universe under 1 year old,6, Not in universe, Foreign born- U S citizen by naturalization,0, Not in universe,2,52,95, Not in universe, Philippines, Philippines, Philippines, NA, NA, NA, NA
Neg,3230.85,12, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Mother only present, Native- Born in the United States,0, Not in universe,0,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1060.36,51, Private,32,18, Some college but no degree,0, Not in universe, Married-civilian spouse present, Wholesale trade, Sales, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Not in universe under 1 year old,4, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1922.65,10, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican-American, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,95, Not in universe, United-States, Mexico, United-States, NA, NA, NA, NA
Neg,290.55,48, State government,43,9, Some college but no degree,0, Not in universe, Married-civilian spouse present, Education, Professional specialty, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Not in universe under 1 year old,6, Not in universe, Native- Born in the United States,2, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,296.82,27, Private,33,16, Some college but no degree,0, Not in universe, Never married, Retail trade, Sales, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,275, Single, Not in universe, Nonfamily householder, Householder, Not in universe under 1 year old,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1027.88,24, Not in universe,0,0, High school graduate,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Not in universe under 1 year old,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1709.61,17, Not in universe,0,0, 7th and 8th grade,0, High school, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Yes,0, Both parents present, Native- Born in the United States,0, Not in universe,2,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Pos,1983.08,58, Self-employed-not incorporated,35,17, Prof school degree (MD DDS DVM LLB JD),0, Not in universe, Married-civilian spouse present, Finance insurance and real estate, Sales, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Not in universe under 1 year old,1, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1526.66,2, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Yes,0, Mother only present, Native- Born in the United States,0, Not in universe,0,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1715.28,53, Private,4,34, 10th grade,0, Not in universe, Married-civilian spouse present, Construction, Precision production craft & repair, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Not in universe under 1 year old,1, Not in universe, Native- Born in the United States,0, Not in universe,2,45,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1394.5,33, Private,45,23, Bachelors degree(BA AB BS),0, Not in universe, Never married, Other professional services, Adm support including clerical, Black, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Nonfamily householder, Householder, Not in universe under 1 year old,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1905.05,7, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, South, Child <18 never marr not in subfamily, Child under 18 never married, No,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,94, Massachusetts, Germany, United-States, United-States, Not identifiable, Same county, Same county, No
Neg,1265.91,40, Private,19,42, 5th or 6th grade,0, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Handlers equip cleaners etc , White, Mexican (Mexicano), Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Yes,3, Not in universe, Foreign born- Not a citizen of U S ,0, Not in universe,2,43,94, Not in universe, Mexico, Mexico, Mexico, Nonmover, Nonmover, Nonmover, Not in universe
Neg,765.19,25, Private,33,29, High school graduate,0, Not in universe, Never married, Retail trade, Other service, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Head of household, Not in universe, Child 18+ never marr RP of subfamily, Child 18 or older, Yes,3, Not in universe, Native- Born in the United States,0, Not in universe,2,4,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,684,8, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, Other, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Grandchild <18 never marr not in subfamily, Other relative of householder, Not in universe under 1 year old,0, Neither parent present, Foreign born- Not a citizen of U S ,0, Not in universe,0,0,95, Not in universe, NA, NA, NA, NA, NA, NA, NA
